Reference Brand,Reference Product,Search Query,Competitor Brand,Reference Product Description,Min Price,Max Price,Site
Boston Scally,Boston Scally Hoodie,men's hoodie,Champion,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Boston Scally,Boston Scally Hoodie,men's hoodie,Carhartt,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Boston Scally,Boston Scally Hoodie,men's hoodie,Supreme,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Boston Scally,Boston Scally Hoodie,men's hoodie,Nike,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Boston Scally,Boston Scally Hoodie,men's hoodie,Adidas,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Boston Scally,Boston Scally Hoodie,men's hoodie,American Apparel,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Boston Scally,Boston Scally Hoodie,men's hoodie,Boston Scally,"There is nothing more that every Bostonian needs than a quality hooded sweatshirt… or as we like to refer to them as… a “hoodie.”

Look, when we put on a “hoodie” we want a soft & comfortable sweatshirt that gives us enough mobility to raise our arm and hail down the bartender for another beer or go nuts when the Pats score.

This sweatshirt provides just that—it's SUPER soft. This is the sweatshirt you have to hold back from wearing to bed every night.",20,100,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Rapha,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Castelli,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Assos,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Pearl Izumi,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Sportful,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,MAAP,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Pactimo,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Endura,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
Pedal Mafia,Pro Delta Bib Black,men's cycling bib shorts,Canyon,"The Delta Pro Bibshorts represents the pinnacle of versatility and durability in our PRO bibshorts models and is one of our most popular bibshorts. Featuring delta’s textural face fabric and a wide fitting range, it offers a perfect balance of comfort and performance. The Pro-Ventilated Elastic Brace Paneling ensures breathability, while our renowned shock absorption technology and patented Antimicrobial Hydrophilic Chamois make it the ultimate choice for long rides. Built for all-day wear, the Delta Pro Bibshorts is suitable for any climate and any condition.",40,300,
